date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:53:39	5527/5527	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:06:55%20GMT	https://themographics.com/html/fashioner/dark/js/custom-form/jcf.radio.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/custom-form/jcf.radio.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:39	3942/3942	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:07:37%20GMT	https://themographics.com/html/fashioner/dark/js/custom-form/jcf.file.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/custom-form/jcf.file.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:40	1478/1478	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:01:02%20GMT	https://themographics.com/html/fashioner/dark/js/appear.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/appear.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:42	121359/121359	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:00:33%20GMT	https://themographics.com/html/fashioner/dark/js/jquery.nicescroll.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/jquery.nicescroll.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:43	30158/30158	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:00:26%20GMT	https://themographics.com/html/fashioner/dark/js/isotop.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/isotop.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:43	39978/39978	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:00:28%20GMT	https://themographics.com/html/fashioner/dark/js/isotope.pkgd.min.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/isotope.pkgd.min.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:44	36167/36167	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:00:29%20GMT	https://themographics.com/html/fashioner/dark/js/jquery.carouFredSel-6.0.4-packed.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/jquery.carouFredSel-6.0.4-packed.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:45	25225/25225	---M--	200	added ('OK')	application/javascript	date:Wed,%2023%20Sep%202015%2014:00:24%20GMT	https://themographics.com/html/fashioner/dark/js/gmap3.min.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/gmap3.min.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:45	22258/22258	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Oct%202015%2014:31:46%20GMT	https://themographics.com/html/fashioner/dark/js/main.js	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/js/main.js	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:46	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:15%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.eot	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:46	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:15%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regulard41d.eot	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:46	18028/18028	---M--	200	added ('OK')	font/woff2	date:Wed,%2023%20Sep%202015%2013:58:20%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.woff2	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:46	23424/23424	---M--	200	added ('OK')	font/woff	date:Wed,%2023%20Sep%202015%2013:58:19%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.woff	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:47	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Sep%202015%2013:58:17%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.svg	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:49	45404/45404	---M--	200	added ('OK')	font/ttf	date:Wed,%2023%20Sep%202015%2013:58:19%20GMT	https://themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/glyphicons-halflings-regular.ttf	(from https://themographics.com/html/fashioner/dark/css/bootstrap.min.css)
13:53:49	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:02%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfontd41d.eot	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:49	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:02%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.eot?v=4.4.0	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfont93e3.eot	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:50	81284/81284	---M--	200	added ('OK')	font/woff	date:Wed,%2023%20Sep%202015%2013:58:09%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.woff?v=4.4.0	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfont93e3.woff	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:51	64464/64464	---M--	200	added ('OK')	font/woff2	date:Wed,%2023%20Sep%202015%2013:58:11%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfont93e3.woff2	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:51	138204/138204	---M--	200	added ('OK')	font/ttf	date:Wed,%2023%20Sep%202015%2013:58:07%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.ttf?v=4.4.0	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfont93e3.ttf	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:51	355981/355981	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Sep%202015%2013:58:05%20GMT	https://themographics.com/html/fashioner/dark/fonts/fontawesome-webfont.svg?v=4.4.0	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/fontawesome-webfont93e3.svg	(from https://themographics.com/html/fashioner/dark/css/font-awesome.css)
13:53:52	25/25	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Sep%202023%2008:23:51%20GMT	https://themographics.com/html/fashioner/dark/css/grabbing.png	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/css/grabbing.html	(from https://themographics.com/html/fashioner/dark/css/owl.carousel.css)
13:53:52	25/25	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Sep%202023%2008:23:51%20GMT	https://themographics.com/html/fashioner/dark/images/AjaxLoader.gif	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/images/AjaxLoader.html	(from https://themographics.com/html/fashioner/dark/css/owl.theme.css)
13:53:52	19888/19888	---M--	200	added ('OK')	text/css	date:Wed,%2023%20Sep%202015%2013:57:26%20GMT	https://themographics.com/html/fashioner/dark/css/prettyPhoto.css	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/css/prettyPhoto.css	(from https://themographics.com/html/fashioner/dark/product-grid.html)
13:53:52	1592/1592	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:57:33%20GMT	https://themographics.com/html/fashioner/dark/fonts/flaticon.eot	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/flaticon.eot	(from https://themographics.com/html/fashioner/dark/css/flaticon.css)
13:53:53	1024/1024	---M--	200	added ('OK')	font/woff	date:Wed,%2023%20Sep%202015%2013:58:00%20GMT	https://themographics.com/html/fashioner/dark/fonts/flaticon.woff	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/flaticon.woff	(from https://themographics.com/html/fashioner/dark/css/flaticon.css)
13:53:53	1424/1424	---M--	200	added ('OK')	font/ttf	date:Wed,%2023%20Sep%202015%2013:57:59%20GMT	https://themographics.com/html/fashioner/dark/fonts/flaticon.ttf	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/flaticon.ttf	(from https://themographics.com/html/fashioner/dark/css/flaticon.css)
13:53:53	1792/1792	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2023%20Sep%202015%2013:57:58%20GMT	https://themographics.com/html/fashioner/dark/fonts/flaticon.svg	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/flaticon.svg	(from https://themographics.com/html/fashioner/dark/css/flaticon.css)
13:53:54	12212/12212	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:20%20GMT	https://themographics.com/html/fashioner/dark/fonts/icomoon.eot?l0905k	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/icomoon55d0.eot	(from https://themographics.com/html/fashioner/dark/css/icomoon.css)
13:53:54	12212/12212	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2023%20Sep%202015%2013:58:20%20GMT	https://themographics.com/html/fashioner/dark/fonts/icomoon.eot?	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/icomoond41d.eot	(from https://themographics.com/html/fashioner/dark/css/icomoon.css)
13:53:55	12048/12048	---M--	200	added ('OK')	font/ttf	date:Wed,%2023%20Sep%202015%2013:58:21%20GMT	https://themographics.com/html/fashioner/dark/fonts/icomoon.ttf?l0905k	C:/My%20Web%20Sites/example3/themographics.com/html/fashioner/dark/fonts/icomoon55d0.ttf	(from https://themographics.com/html/fashioner/dark/css/icomoon.css)
